year,month,region,v_com,v_neg,v_neu,v_pos,t_sub,t_pol,f_score
2013,04,sf,0.9967,0.052,0.827,0.12,0.39809324100307697,0.12018421241781893,-0.9898025393486023
2013,04,sl,0.997,0.007,0.884,0.109,0.39200584638728975,0.09837327620832775,-0.9378361701965332
2013,04,su,0.9999,0.047,0.824,0.13,0.38725983511100576,0.11539740174355562,-0.923383355140686
2013,06,at,0.9996,0.04,0.783,0.176,0.42556161194847336,0.11414001853782874,-0.729680061340332
2013,06,bo,0.9981,0.065,0.824,0.11,0.38962528762528775,0.09521761046761046,-0.9970077872276306
2013,06,ch,0.997,0.088,0.772,0.14,0.43790114257327367,0.0638336526861117,-0.9985929131507874
2013,06,cl,0.9986,0.064,0.814,0.123,0.4086916040424813,0.07125289590201873,-0.6063225865364075
2013,06,da,0.9994,0.073,0.754,0.173,0.3688690368181386,0.08206480977439058,-0.8715488314628601
2013,06,kc,0.9997,0.051,0.759,0.19,0.39276864229245173,0.051266048766048754,-0.9971721768379211
2013,06,mi,0.9989,0.014,0.871,0.115,0.3461869747899161,0.017796743697479005,-0.9474691152572632
2013,06,ny,0.9992,0.036,0.826,0.138,0.4463395531671392,0.10466880628949589,0.5107628703117371
2013,06,ph,0.9993,0.027,0.822,0.151,0.38828377570801825,0.11088185243488273,-0.9839739203453064
2013,06,ri,0.9995,0.045,0.81,0.145,0.362320213120213,0.10569559329559329,-0.9579780101776123
2013,06,sf,0.9927,0.075,0.818,0.107,0.3490717377860234,0.07333665739022883,-0.9936637878417969
2013,06,sl,0.9989,0.024,0.85,0.125,0.33019685773996116,0.038659034930586665,-0.9846382737159729
2013,06,su,0.9997,0.048,0.83,0.122,0.3973707419736304,0.08799835643698466,-0.9502097964286804
2013,07,at,0.9994,0.038,0.803,0.159,0.40769782480893596,0.1424629095184651,-0.8883410692214966
2013,07,bo,0.9987,0.058,0.816,0.125,0.43069136220921933,0.11876268572697139,-0.997052788734436
2013,07,ch,0.9982,0.068,0.782,0.151,0.4188994338994338,0.07058878621378621,-0.9143497943878174
2013,07,cl,0.9986,0.059,0.821,0.12,0.4329771554610264,0.08713652118490829,-0.9914763569831848
2013,07,da,0.9993,0.074,0.765,0.161,0.39107737389860325,0.13509260602836023,-0.9888013601303101
2013,07,kc,0.9978,0.074,0.787,0.139,0.3368247499373326,0.029788245235265104,-0.9953916072845459
2013,07,mi,0.9989,0.024,0.857,0.119,0.34494413835322935,0.018858662381389647,-0.797550618648529
2013,07,ny,0.9962,0.046,0.855,0.099,0.45086078617993497,0.06312404695383417,-0.9168347716331482
2013,07,ph,0.999,0.065,0.79,0.145,0.3786146773861058,0.09032966398680684,-0.9412938952445984
2013,07,ri,0.999,0.045,0.845,0.111,0.39399916920162315,0.0862392631226987,-0.882768452167511
2013,07,sf,0.9927,0.056,0.845,0.099,0.3632321382321382,0.06963915713915712,-0.9867319464683533
2013,07,sl,0.9978,0.008,0.864,0.128,0.40635123303662646,0.07666958509655138,-0.8209362030029297
2013,07,su,0.9993,0.039,0.84,0.12,0.4295165845036982,0.12279703829961569,-0.6905133724212646
2013,09,at,0.9964,0.051,0.845,0.104,0.3998172592434886,0.10314207650273224,-0.9809829592704773
2013,09,bo,0.9986,0.061,0.796,0.143,0.38377236936292036,0.10396227460203832,-0.9073755741119385
2013,09,ch,0.9984,0.049,0.814,0.136,0.42797486139591406,0.08371534897850688,-0.9426641464233398
2013,09,cl,0.999,0.054,0.821,0.126,0.4103583841308392,0.0712889106901083,-0.9995785355567932
2013,09,da,0.9996,0.049,0.785,0.166,0.4020329319467252,0.1219090743228674,-0.9983009696006775
2013,09,kc,0.9983,0.068,0.795,0.137,0.38689924391847463,0.0923856538760385,-0.6570748686790466
2013,09,mi,0.999,0.017,0.866,0.117,0.327840307840308,0.05110870610870609,-0.9323979616165161
2013,09,ny,0.996,0.044,0.865,0.091,0.423210029379094,0.06481007401870711,-0.9840683341026306
2013,09,ph,0.999,0.037,0.843,0.12,0.37673879723879716,0.08182407082407081,-0.9790369868278503
2013,09,ri,0.9989,0.049,0.829,0.123,0.40658180309377906,0.12328826695593162,-0.9965840578079224
2013,09,sf,0.9963,0.056,0.817,0.126,0.36262943722943713,0.11263454545454543,-0.9353888034820557
2013,09,sl,0.9985,0.016,0.864,0.119,0.29850686037126706,0.023993414777313087,-0.9885684251785278
2013,09,su,0.9998,0.05,0.82,0.13,0.40484226766141684,0.09823408860642913,-0.9085333943367004
2013,10,at,0.999,0.033,0.835,0.131,0.37503249386461057,0.11320983558209832,-0.90142822265625
2013,10,bo,0.9981,0.063,0.827,0.11,0.3923446142977393,0.08622348860630104,-0.7928791046142578
2013,10,ch,0.9978,0.086,0.763,0.151,0.3872629806840332,0.0773070618465355,-0.9736117720603943
2013,10,cl,0.9989,0.059,0.819,0.122,0.40889954658136474,0.07900856550856548,-0.995042085647583
2013,10,da,0.9995,0.055,0.789,0.156,0.3965925344496774,0.08812691276976987,-0.9622352123260498
2013,10,kc,0.9993,0.055,0.791,0.154,0.38985395841683246,0.05745332511799577,-0.9398743510246277
2013,10,mi,0.9984,0.033,0.851,0.117,0.33963104840802694,0.04778494087846605,0.6549532413482666
2013,10,ny,0.9744,0.037,0.897,0.066,0.4169810787834044,0.08934253945881852,-0.9584333300590515
2013,10,ph,0.9991,0.041,0.827,0.132,0.3746371683871684,0.07247852841602842,-0.9473694562911987
2013,10,ri,0.9994,0.04,0.831,0.129,0.40861331789903227,0.11664915772058627,-0.9647887945175171
2013,10,sf,0.9966,0.07,0.804,0.126,0.36820377689942907,0.08132850241545893,-0.9924107789993286
2013,10,sl,0.9975,0.007,0.879,0.114,0.42948388689961714,0.047032808015954074,-0.9280036091804504
2013,10,su,0.9997,0.057,0.805,0.138,0.43349003822688054,0.114778360041518,-0.8791540265083313
2013,12,at,0.9996,0.031,0.798,0.171,0.3929516861739083,0.11827586713697823,-0.9925998449325562
2013,12,bo,0.9993,0.06,0.804,0.136,0.43272212662265036,0.06725608452048241,-0.9784755706787109
2013,12,ch,0.9985,0.062,0.792,0.147,0.42245365275026286,0.07183563846699438,-0.9770744442939758
2013,12,cl,0.9991,0.04,0.843,0.117,0.3936525080236737,0.08741766413545553,-0.9939647316932678
2013,12,da,0.9995,0.077,0.76,0.163,0.40912457912457917,0.07191653934300991,-0.9873912930488586
2013,12,kc,0.9989,0.067,0.771,0.162,0.3486205960082364,0.07099398884511243,-0.9721032977104187
2013,12,mi,0.998,0.01,0.892,0.098,0.3287697367045193,0.02953418763201371,-0.9496595859527588
2013,12,ny,0.9965,0.044,0.862,0.094,0.38038553906411043,0.06873822407750978,0.6933507323265076
2013,12,ph,0.999,0.039,0.84,0.121,0.37927271666242235,0.08204969866734574,-0.9722083210945129
2013,12,ri,0.9992,0.026,0.87,0.104,0.3630186120463901,0.08410324372129933,-0.9394873976707458
2013,12,sf,0.9989,0.055,0.796,0.15,0.34111060919756564,0.09932793776272035,-0.9939416646957397
2013,12,sl,0.9971,0.023,0.873,0.105,0.29083507488679905,0.05079567223963773,-0.9550321698188782
2013,12,su,0.9998,0.049,0.792,0.159,0.44750564427597916,0.13129492118726574,-0.9455463290214539
2014,01,at,0.9991,0.026,0.836,0.138,0.3973818041526375,0.09845152918069583,-0.9570596814155579
2014,01,bo,0.9993,0.064,0.799,0.137,0.4054799195810429,0.13072381114515938,-0.9587713479995728
2014,01,ch,0.9991,0.075,0.754,0.171,0.39366883116883106,0.04331755814806662,-0.9944242835044861
2014,01,cl,0.9991,0.046,0.832,0.122,0.3996193874406166,0.09193863554198752,-0.9136387705802917
2014,01,da,0.9997,0.051,0.766,0.183,0.40334378930635606,0.10314855969936178,-0.9611340761184692
2014,01,kc,0.9965,0.075,0.808,0.118,0.3693196003251868,0.046900213380660284,-0.9829036593437195
2014,01,mi,0.9988,0.013,0.871,0.117,0.36368024507368774,0.040728597449908935,-0.9927253723144531
2014,01,ny,0.9975,0.05,0.839,0.111,0.39612599504983603,0.050464914041072985,-0.8886215686798096
2014,01,ph,0.9996,0.037,0.815,0.148,0.36606757284509583,0.0590348438513576,-0.9847070574760437
2014,01,ri,0.9993,0.045,0.829,0.125,0.40145811673980714,0.05522811565065085,-0.9188342094421387
2014,01,sf,0.9992,0.045,0.795,0.16,0.37715317281433003,0.09473826219693988,-0.9011430144309998
2014,01,sl,0.9948,0.005,0.915,0.08,0.35439917225631495,0.047050568479139916,-0.6787484884262085
2014,01,su,0.9998,0.035,0.841,0.124,0.3871655003050355,0.08155632050980892,-0.9269395470619202
2014,03,at,0.9981,0.068,0.8,0.132,0.43440367965367965,0.09869426406926407,-0.9801906943321228
2014,03,bo,0.9991,0.078,0.785,0.138,0.39430267995892987,0.08240367445054946,-0.9941006302833557
2014,03,ch,0.9702,0.097,0.794,0.11,0.4565019443833003,0.06978758529605986,-0.9973053932189941
2014,03,cl,0.9933,0.054,0.86,0.086,0.4179861897361898,0.06060502923002926,-0.9990549683570862
2014,03,da,0.9994,0.075,0.764,0.16,0.38871513973554794,0.07227385001619696,-0.942805826663971
2014,03,kc,0.999,0.044,0.809,0.147,0.3811987269836108,0.04345924585750167,-0.940335214138031
2014,03,mi,0.9977,0.015,0.894,0.092,0.3560995020017578,0.006375679458386226,-0.9702219367027283
2014,03,ny,0.9955,0.06,0.841,0.099,0.43156318597227683,0.0482515195242468,-0.9917164444923401
2014,03,ph,0.9974,0.065,0.827,0.108,0.38090032190032197,0.04822915972915973,-0.9990542531013489
2014,03,ri,0.9993,0.03,0.852,0.118,0.3809286308528736,0.07680744620138562,-0.9960187077522278
2014,03,sf,0.9966,0.048,0.847,0.105,0.3848741249567695,0.11636017793042588,-0.9916919469833374
2014,03,sl,0.9961,0.041,0.856,0.103,0.32065614478114474,-0.01969023569023569,-0.9974727034568787
2014,03,su,0.9995,0.08,0.784,0.135,0.4056934210957202,0.06872691431599484,-0.9902418255805969
2014,04,at,0.9992,0.051,0.799,0.15,0.427347005512473,0.07578720140770501,-0.9907880425453186
2014,04,bo,0.9991,0.065,0.805,0.13,0.39135208853462794,0.052348847507577664,-0.998406708240509
2014,04,ch,0.9986,0.082,0.744,0.174,0.4515101465101464,0.037511830011830005,-0.9589645862579346
2014,04,cl,0.9981,0.056,0.836,0.108,0.42159245589801125,0.03082878541211874,-0.9995303153991699
2014,04,da,0.9994,0.076,0.769,0.155,0.3935220980569818,0.08093897865700189,-0.9914662837982178
2014,04,kc,0.9995,0.043,0.77,0.187,0.38777854361653236,0.08954950542939369,-0.9417521953582764
2014,04,mi,0.9968,0.019,0.89,0.091,0.3597965943074638,-0.009623277286320772,-0.9908197522163391
2014,04,ny,0.9951,0.047,0.865,0.088,0.41889670514670485,0.05055062530062531,-0.5414725542068481
2014,04,ph,0.9995,0.037,0.829,0.134,0.3429363796697131,0.06038843995510663,-0.8360063433647156
2014,04,ri,0.999,0.049,0.824,0.127,0.4214953552940565,0.09834646414191867,-0.9951605200767517
2014,04,sf,0.9986,0.059,0.802,0.139,0.3532126097874129,0.06218475531467659,-0.9907711744308472
2014,04,sl,0.9893,0.023,0.898,0.079,0.37961372558146744,-0.013207148287793461,-0.9996345043182373
2014,04,su,0.9999,0.044,0.816,0.14,0.4541021674451074,0.08821741019147368,-0.9390612840652466
2014,06,at,0.9989,0.026,0.825,0.149,0.388804556099638,0.1172706869633099,0.551227331161499
2014,06,bo,0.9997,0.039,0.813,0.148,0.3667676923857825,0.06702747810536754,-0.9984652996063232
2014,06,ch,0.9988,0.074,0.76,0.165,0.45836779973498726,0.051484164706820955,-0.9855829477310181
2014,06,cl,0.9992,0.049,0.815,0.136,0.4301179692790431,0.08322263307162635,-0.5324448347091675
2014,06,da,0.9995,0.073,0.765,0.161,0.3905074117801392,0.08475357470812013,-0.9755751490592957
2014,06,kc,0.9996,0.043,0.763,0.194,0.38749215070643656,0.0399307240378669,0.5090337991714478
2014,06,mi,0.9969,0.027,0.881,0.093,0.3190924310064935,-0.007472605519480526,-0.9852523803710938
2014,06,ny,0.9929,0.044,0.873,0.083,0.41263802407638006,0.09716012868410129,-0.6255746483802795
2014,06,ph,0.999,0.052,0.826,0.123,0.36141264094803927,0.06800256036981701,-0.7545912265777588
2014,06,ri,0.9986,0.027,0.864,0.109,0.39339613708170434,0.11379465322764294,-0.8329892158508301
2014,06,sf,0.9989,0.059,0.79,0.151,0.3424489556142781,0.08494797541168507,-0.9665911793708801
2014,06,sl,0.9984,0.025,0.851,0.124,0.3772487166749462,0.032317229673787064,-0.9580589532852173
2014,06,su,0.9998,0.045,0.811,0.143,0.4361222771937059,0.12598411839483278,-0.5059558749198914
2014,07,at,0.9979,0.035,0.848,0.118,0.38642466329966335,0.10561553030303034,-0.5398263931274414
2014,07,bo,0.9991,0.062,0.804,0.134,0.38391242355528077,0.07832525939668794,-0.9740875363349915
2014,07,ch,0.9991,0.058,0.772,0.17,0.44806131368631363,0.12000967782217778,-0.9806256294250488
2014,07,cl,0.999,0.041,0.842,0.117,0.39340249770805313,0.05356540578762802,-0.9396780133247375
2014,07,da,0.9995,0.073,0.754,0.173,0.3694519565401918,0.05681968848145319,-0.9358408451080322
2014,07,kc,0.9991,0.052,0.787,0.161,0.37716810806406176,0.0440234412344239,-0.7971226572990417
2014,07,mi,0.9977,0.018,0.884,0.098,0.3319146752073581,0.03882935041471625,-0.9679169654846191
2014,07,ny,0.9987,0.024,0.859,0.117,0.393746001473274,0.10282182464000646,-0.8384447693824768
2014,07,ph,0.9992,0.039,0.839,0.122,0.3609386334386334,0.08291988416988419,-0.695830762386322
2014,07,ri,0.9986,0.038,0.855,0.107,0.4242062962006785,0.10038088160279174,-0.971950113773346
2014,07,sf,0.9917,0.053,0.848,0.099,0.3983962937156213,0.12644655950958472,-0.9864310622215271
2014,07,sl,0.9989,0.017,0.85,0.133,0.43937004381958517,0.04977219773091334,-0.9823042154312134
2014,07,su,0.9999,0.041,0.794,0.165,0.42178588178588206,0.11793137043137038,0.6046608090400696
2014,09,at,0.9986,0.055,0.816,0.129,0.3712651331719128,0.07008144397974904,-0.944660484790802
2014,09,bo,0.9996,0.039,0.83,0.131,0.41076977686603355,0.12825064567043176,-0.930412769317627
2014,09,ch,0.998,0.083,0.768,0.148,0.4064736652236653,0.08505909580062122,-0.9877354502677917
2014,09,cl,0.9991,0.049,0.828,0.123,0.4070707174769675,0.09764472333222332,-0.8202789425849915
2014,09,da,0.9996,0.054,0.776,0.17,0.34750969434605805,0.09261404302767935,-0.9172132015228271
2014,09,kc,0.9991,0.058,0.769,0.172,0.3937532070202525,0.07020033470317562,-0.8259145021438599
2014,09,mi,0.9988,0.017,0.868,0.115,0.26511960261960266,0.03460914085914086,-0.9699304103851318
2014,09,ny,0.9989,0.034,0.842,0.123,0.38351062347614057,0.1026962730755834,-0.6234251260757446
2014,09,ph,0.9999,0.03,0.784,0.186,0.3557417694884656,0.10154430713681818,-0.9932098984718323
2014,09,ri,0.9989,0.025,0.876,0.098,0.37838316701219943,0.05868912449557611,-0.7053704857826233
2014,09,sf,0.9976,0.061,0.81,0.129,0.40150466303244065,0.10493473090695314,-0.9954090714454651
2014,09,sl,0.999,0.022,0.844,0.133,0.3700079535512606,0.033229851950324366,-0.9302813410758972
2014,09,su,0.9998,0.038,0.829,0.133,0.42038082505729596,0.09957397504456332,-0.9921932816505432
2014,10,at,0.999,0.044,0.815,0.142,0.374018162737171,0.06976202401822236,-0.960806131362915
2014,10,bo,0.9997,0.037,0.818,0.145,0.4222753427128426,0.09599069264069258,-0.9790228009223938
2014,10,ch,0.9991,0.067,0.769,0.164,0.43631378184656866,0.13226376765311193,-0.898379921913147
2014,10,cl,0.999,0.04,0.849,0.111,0.3853702638014015,0.09727477080471092,-0.9292470812797546
2014,10,da,0.9996,0.053,0.783,0.164,0.35180183275253696,0.06045908707880538,-0.9859887361526489
2014,10,kc,0.9993,0.038,0.804,0.158,0.38501509433327624,0.07074587449587452,-0.9466676115989685
2014,10,mi,0.9881,0.018,0.92,0.062,0.32456975772765245,0.0071971595655806134,-0.9886228442192078
2014,10,ny,0.9977,0.043,0.851,0.105,0.3991337732483565,0.10467815556357224,-0.9569720029830933
2014,10,ph,0.9997,0.051,0.79,0.158,0.356106824968211,0.06507491820610634,-0.9978849291801453
2014,10,ri,0.9989,0.032,0.862,0.105,0.4147502748350205,0.07648405580608969,-0.6486185193061829
2014,10,sf,0.999,0.046,0.783,0.171,0.3624512235449735,0.045906911375661386,-0.9832087159156799
2014,10,sl,0.9986,0.01,0.859,0.132,0.4020257520257521,0.056528194028194007,-0.9926683902740479
2014,10,su,0.9997,0.05,0.816,0.135,0.3643408753875886,0.07937386719393642,-0.9896732568740845
2014,12,at,0.9983,0.037,0.841,0.122,0.3404029151974356,0.05383840284525211,-0.9752563238143921
2014,12,bo,0.9996,0.041,0.817,0.141,0.38820910973084877,0.11748241341991343,-0.985111653804779
2014,12,ch,0.9987,0.08,0.753,0.167,0.4339728864074659,0.08906429448018233,-0.7753689885139465
2014,12,cl,0.9996,0.039,0.825,0.136,0.42601437358420613,0.10220154457584624,-0.9332922697067261
2014,12,da,0.9996,0.075,0.743,0.182,0.39829159790485746,0.10414675563846831,-0.9931041598320007
2014,12,kc,0.9983,0.057,0.814,0.129,0.4033089105613861,0.04516779837324391,-0.9841806888580322
2014,12,mi,0.9925,0.02,0.904,0.076,0.2922373522000389,0.025688440912321513,-0.9494239687919617
2014,12,ny,0.9973,0.039,0.862,0.099,0.3933640493966581,0.09794931718844761,0.5353369116783142
2014,12,ph,0.9995,0.03,0.83,0.14,0.3709720790673171,0.06109210013971924,-0.9828961491584778
2014,12,ri,0.9996,0.036,0.816,0.147,0.4334534308284309,0.10111753061753065,-0.8840336799621582
2014,12,sf,0.9988,0.048,0.799,0.152,0.3639957611832611,0.07256132756132753,-0.9907792806625366
2014,12,sl,0.996,0.03,0.877,0.094,0.36076195629767044,0.0013259186250257622,-0.9974485039710999
2014,12,su,0.9998,0.046,0.8,0.154,0.3993656226195908,0.1304356827769527,0.6919273734092712
2015,01,at,0.9993,0.032,0.814,0.153,0.37682516993837745,0.10567401326835286,-0.9448367357254028
2015,01,bo,0.9995,0.045,0.818,0.137,0.41402666637515106,0.09144864955471013,-0.8337363004684448
2015,01,ch,0.9977,0.065,0.794,0.14,0.44755404383975805,0.09801851851851852,-0.9277129769325256
2015,01,cl,0.9993,0.057,0.804,0.139,0.41843761121033857,0.11746282673555403,-0.9638656973838806
2015,01,da,0.999,0.068,0.799,0.134,0.3456981321147986,0.06401416947250278,-0.9934757351875305
2015,01,kc,0.998,0.06,0.815,0.125,0.39753221047957904,0.05520178797810378,-0.994617760181427
2015,01,mi,0.9985,0.028,0.855,0.116,0.32575837153043025,0.005716832187420421,-0.9791206121444702
2015,01,ny,0.9981,0.038,0.855,0.106,0.41731500822409895,0.08620571347844078,-0.6731855273246765
2015,01,ph,0.9993,0.04,0.821,0.139,0.3914761116916287,0.07802574181884527,-0.9981734752655029
2015,01,ri,0.9996,0.03,0.829,0.14,0.40409743446872165,0.06762180338913015,-0.9791358113288879
2015,01,sf,0.9984,0.049,0.82,0.131,0.37129301674756215,0.1155100791464428,-0.955634355545044
2015,01,sl,0.9953,0.024,0.884,0.092,0.3655122655122655,0.03873614565103927,-0.9967995882034302
2015,01,su,0.9996,0.05,0.82,0.129,0.4109465788840793,0.07776261123136123,-0.9879012107849121
2015,03,at,0.9974,0.041,0.843,0.115,0.38832267235252316,0.114238789817148,-0.9688140153884888
2015,03,bo,0.9993,0.05,0.831,0.119,0.40350393545848073,0.09243959071231797,-0.9881541728973389
2015,03,ch,0.9965,0.083,0.785,0.132,0.43321302308802323,0.11405542027417033,-0.9912301301956177
2015,03,cl,0.9985,0.065,0.817,0.118,0.4064745500673644,0.10479376245843317,-0.9178624153137207
2015,03,da,0.9993,0.086,0.753,0.161,0.3711149618172091,0.10278728294177726,-0.9949510097503662
2015,03,kc,0.9994,0.038,0.8,0.162,0.39701396760982277,0.04558456080476806,-0.995373547077179
2015,03,mi,0.9742,0.046,0.87,0.084,0.33356890023556696,-0.006357223023889693,-0.9747957587242126
2015,03,ny,0.9985,0.035,0.841,0.124,0.41797524251903795,0.089439757322969,0.8623905181884766
2015,03,ph,0.9997,0.042,0.79,0.167,0.39747963252680235,0.09874543957091125,-0.998190701007843
2015,03,ri,0.9989,0.04,0.851,0.108,0.4019498853206719,0.09749762409874771,-0.9974026083946228
2015,03,sf,0.9967,0.053,0.823,0.124,0.40404104253661766,0.08785931374426952,-0.9880933165550232
2015,03,sl,0.9968,0.033,0.864,0.103,0.30765027322404376,0.04986604925129513,-0.987440824508667
2015,03,su,0.9996,0.06,0.804,0.136,0.41903881943601584,0.11972422826394793,-0.9094181060791016
2015,04,at,0.9991,0.039,0.826,0.135,0.34401141342317804,0.04963553059141292,-0.984862208366394
2015,04,bo,0.9991,0.066,0.798,0.135,0.43382897218293254,0.07553249967853927,-0.9828004837036133
2015,04,ch,0.999,0.067,0.768,0.165,0.4424285631723646,0.0973371119238888,-0.7145888805389404
2015,04,cl,0.9916,0.076,0.832,0.092,0.4058686660987275,0.06526305494096905,-0.9958130717277527
2015,04,da,0.9987,0.101,0.751,0.148,0.3780587590187591,0.08453806637806634,-0.9901042580604553
2015,04,kc,0.9986,0.05,0.811,0.139,0.3627788549386183,0.06219796804116331,-0.990827739238739
2015,04,mi,0.9936,0.048,0.848,0.104,0.30857644770688264,0.01292270531400967,-0.9740633368492126
2015,04,ny,0.2351,0.074,0.852,0.074,0.4211961201880555,0.09717552832472186,-0.9671371579170227
2015,04,ph,0.9995,0.052,0.793,0.156,0.3918368579851833,0.05199866056325386,-0.9985117316246033
2015,04,ri,0.9989,0.043,0.845,0.112,0.422585779937539,0.08469973187058612,-0.9949321150779724
2015,04,sf,0.9972,0.065,0.806,0.129,0.36483353010625746,0.0912548209366391,-0.9961240887641907
2015,04,sl,0.9685,0.032,0.906,0.062,0.41451566781842014,0.0014001747487985973,-0.9972921013832092
2015,04,su,0.9995,0.069,0.81,0.121,0.41059348347286106,0.09745412715257072,-0.8912214636802673
2015,06,at,0.9989,0.024,0.845,0.132,0.370136236312707,0.10906226126814361,-0.9756219387054443
2015,06,bo,0.999,0.05,0.829,0.121,0.37373196248196255,0.05661171665635954,-0.999182403087616
2015,06,ch,0.9981,0.074,0.786,0.14,0.42959803235313404,0.11487314273028562,-0.9640476107597351
2015,06,cl,0.999,0.053,0.829,0.118,0.4395260888657115,0.10486785576408221,-0.9955645799636841
2015,06,da,0.9994,0.088,0.748,0.164,0.3891445733753429,0.08723492319646166,-0.9960404634475708
2015,06,kc,0.9993,0.051,0.788,0.162,0.4139995566449056,0.06491719036777177,-0.9979413151741028
2015,06,mi,0.9963,0.02,0.894,0.086,0.31662947302482186,-0.019806593062407018,-0.8972580432891846
2015,06,ny,0.964,0.055,0.874,0.071,0.4277112543343886,0.08999849238655211,-0.9318220615386963
2015,06,ph,0.9994,0.039,0.811,0.15,0.37486003194336504,0.05968364197530864,-0.9977748990058899
2015,06,ri,0.9994,0.043,0.817,0.14,0.3975434153659961,0.059267788662949926,-0.9983323216438293
2015,06,sf,0.9966,0.089,0.776,0.136,0.38891011303511297,0.11864399951899948,-0.9558916687965393
2015,06,sl,0.9971,0.04,0.846,0.114,0.3225977032227033,0.03400853775853775,-0.995205819606781
2015,06,su,0.9999,0.055,0.818,0.127,0.40268558108558145,0.09357299367299377,-0.9315453767776489
2015,07,at,0.9989,0.032,0.83,0.138,0.3806420688365133,0.11663977740366632,-0.738071858882904
2015,07,bo,0.9991,0.043,0.826,0.131,0.41620775423407,0.07182105358092197,-0.9687321186065674
2015,07,ch,0.994,0.081,0.795,0.124,0.4612594797305539,0.07908326980641033,-0.9917318224906921
2015,07,cl,0.9986,0.056,0.83,0.115,0.432986013986014,0.1419128371628372,-0.9984110593795776
2015,07,da,0.9992,0.088,0.765,0.147,0.38009008830109764,0.08736096217747591,-0.9724358320236206
2015,07,kc,0.9991,0.035,0.827,0.138,0.436796673112463,0.08151223532802483,-0.9719423651695251
2015,07,mi,0.9984,0.011,0.882,0.107,0.30250051170263936,0.043841326128560176,-0.9263832569122314
2015,07,ny,0.9971,0.039,0.859,0.102,0.371956338749817,0.08171351193090326,-0.9544232487678528
2015,07,ph,0.9985,0.045,0.823,0.132,0.4236258558741778,0.07020930784353607,-0.9994818568229675
2015,07,ri,0.9993,0.036,0.835,0.129,0.3876371906481796,0.07561420996585834,-0.9267053008079529
2015,07,sf,0.9992,0.08,0.732,0.188,0.33682437553339184,0.08294117312559934,-0.7521775960922241
2015,07,sl,0.9926,0.026,0.886,0.088,0.3590525793650795,0.08850559163059162,-0.9867506623268127
2015,07,su,0.9999,0.041,0.802,0.157,0.39408647782663536,0.0976323840201794,-0.9645419716835022
2015,09,at,0.9988,0.042,0.822,0.136,0.3586767318998724,0.10154159660358007,-0.9198830127716064
2015,09,bo,0.9993,0.048,0.826,0.125,0.39683392919960087,0.09313618774812804,-0.9717431664466858
2015,09,ch,0.9952,0.067,0.818,0.115,0.4392056241880184,0.09881363354954906,-0.9938721656799316
2015,09,cl,0.9978,0.054,0.833,0.113,0.4079921181759416,0.09621911789191201,-0.9330319762229919
2015,09,da,0.9977,0.102,0.761,0.137,0.4036761291071637,0.07588555920452475,-0.9974730610847473
2015,09,kc,0.999,0.06,0.792,0.148,0.42253106494954334,0.05135351514427602,-0.9948710203170776
2015,09,mi,0.9924,0.027,0.889,0.084,0.34386661894535914,0.051274158911954165,-0.7593401074409485
2015,09,ny,0.9957,0.055,0.842,0.103,0.41633852623984186,0.10450050315181893,-0.9405884742736816
2015,09,ph,0.9972,0.026,0.863,0.111,0.40267966801410504,0.07545843009088044,-0.9992802739143372
2015,09,ri,0.9996,0.037,0.812,0.151,0.4251598027440725,0.08898194502127088,-0.9531943798065186
2015,09,sf,0.9975,0.083,0.778,0.14,0.4291359703098832,0.07381980579806667,-0.9203746318817139
2015,09,sl,0.9975,0.043,0.84,0.117,0.3490842733908427,0.06006264416848359,-0.9879958033561707
2015,09,su,0.9998,0.055,0.814,0.131,0.4124587336782463,0.09323554028965621,-0.9787308573722839
2015,10,at,0.9978,0.049,0.828,0.123,0.3723206031256878,0.12198152835864699,-0.9833900332450867
2015,10,bo,0.9992,0.047,0.824,0.129,0.4186248992997459,0.08709589320018767,-0.9983671307563782
2015,10,ch,0.9981,0.088,0.762,0.15,0.44366220392262057,0.06878767258975593,-0.9984264373779297
2015,10,cl,0.997,0.054,0.835,0.111,0.37979251325115987,0.07052427522352335,-0.8420432209968567
2015,10,da,0.9949,0.105,0.766,0.128,0.3717039123073608,0.07515277506656814,-0.9844176769256592
2015,10,kc,0.9958,0.067,0.821,0.111,0.4020615432547254,0.07337511762227672,-0.9992727637290955
2015,10,mi,0.9961,0.067,0.819,0.114,0.3522200786331222,0.0014537716711629722,-0.670010507106781
2015,10,ny,0.9974,0.042,0.851,0.107,0.43118218431651256,0.11372275527126274,-0.9876130223274231
2015,10,ph,0.9994,0.036,0.811,0.153,0.38228279529993797,0.07609623995052567,-0.9930456280708313
2015,10,ri,0.9924,0.065,0.845,0.089,0.39062550249014344,0.08398728343479721,-0.9984057545661926
2015,10,sf,0.9907,0.057,0.855,0.089,0.37073388240761124,0.05071165651674127,-0.9760564565658569
2015,10,sl,0.9939,0.05,0.862,0.088,0.37716625716625723,0.06544908544908547,-0.9926353096961975
2015,10,su,0.9996,0.059,0.798,0.143,0.45608130588479934,0.12321768842511206,-0.9848192930221558
2015,12,at,0.9981,0.038,0.843,0.119,0.39389038634321666,0.09423650249121947,-0.9417965412139893
2015,12,bo,0.9996,0.047,0.821,0.132,0.39727736129802244,0.08724587029132481,-0.9928222298622131
2015,12,ch,0.9858,0.066,0.833,0.1,0.39364874055091437,0.10171938769764859,-0.9823821187019348
