year,month,region,filesize
1978,09,sl,4712
1978,09,su,3178
1978,10,at,5982
1978,10,bo,6024
1978,10,ch,5282
1978,10,cl,4966
1978,10,da,4773
1978,10,kc,5400
1978,10,mi,3104
1978,10,ny,4679
1978,10,ph,5020
1978,10,ri,4236
1978,10,sf,5263
1978,10,sl,3777
1978,10,su,5940
1978,11,at,6119
1978,11,bo,4873
1978,11,ch,5417
1978,11,cl,6786
1978,11,da,4284
1978,11,kc,5242
1978,11,mi,4543
1978,11,ny,4567
1978,11,ph,4509
1978,11,ri,5111
1978,11,sf,4353
1978,11,sl,4073
1978,11,su,4946
1978,12,at,5584
1978,12,bo,4336
1978,12,ch,5333
1978,12,cl,6613
1978,12,da,5302
1978,12,kc,5196
1978,12,mi,3647
1978,12,ny,3747
1978,12,ph,6131
1978,12,ri,4478
1978,12,sf,5034
1978,12,sl,3843
1978,12,su,4318
1979,01,at,5828
1979,01,bo,6088
1979,01,ch,5496
1979,01,cl,6552
1979,01,da,4585
1979,01,kc,5374
1979,01,mi,4563
1979,01,ny,4121
1979,01,ph,4352
1979,01,ri,4323
1979,01,sf,4752
1979,01,sl,4599
1979,01,su,4939
1979,03,at,6151
1979,03,bo,6616
1979,03,ch,5525
1979,03,cl,7702
1979,03,da,4144
1979,03,kc,5064
1979,03,mi,3886
1979,03,ny,4792
1979,03,ph,4256
1979,03,ri,4668
1979,03,sf,5877
1979,03,sl,4362
1979,03,su,4024
1979,04,at,6915
1979,04,bo,5696
1979,04,ch,5277
1979,04,cl,6084
1979,04,da,5239
1979,04,kc,5155
1979,04,mi,3371
1979,04,ny,4567
1979,04,ph,4457
1979,04,ri,4662
1979,04,sf,4674
1979,04,sl,4556
1979,04,su,5045
1979,05,at,7279
1979,05,bo,4875
1979,05,ch,7051
1979,05,cl,6704
1979,05,da,5737
1979,05,kc,5251
1979,05,mi,3826
1979,05,ny,4425
1979,05,ph,4718
1979,05,ri,4251
1979,05,sf,3714
1979,05,sl,4565
1979,05,su,4994
1979,07,at,5271
1979,07,bo,6266
1979,07,ch,6095
1979,07,cl,6696
1979,07,da,4953
1979,07,kc,5082
1979,07,mi,4191
1979,07,ny,4953
1979,07,ph,6985
1979,07,ri,5681
1979,07,sf,5072
1979,07,sl,4515
1979,07,su,7754
1979,08,at,4612
1979,08,bo,5233
1979,08,ch,5416
1979,08,cl,5660
1979,08,da,5589
1979,08,kc,5516
1979,08,mi,3963
1979,08,ny,4413
1979,08,ph,4332
1979,08,ri,5420
1979,08,sf,4067
1979,08,sl,5221
1979,08,su,4274
1979,09,at,5103
1979,09,bo,4423
1979,09,ch,6272
1979,09,cl,6247
1979,09,da,5599
1979,09,kc,5304
1979,09,mi,3557
1979,09,ny,4710
1979,09,ph,4001
1979,09,ri,5023
1979,09,sf,3806
1979,09,sl,4875
1979,09,su,4891
1979,10,at,4840
1979,10,bo,6211
1979,10,ch,5414
1979,10,cl,5858
1979,10,da,4735
1979,10,kc,5316
1979,10,mi,3737
1979,10,ny,3871
1979,10,ph,5522
1979,10,ri,4297
1979,10,sf,5043
1979,10,sl,3824
1979,10,su,6343
1979,11,at,6121
1979,11,bo,8154
1979,11,ch,6793
1979,11,cl,6793
1979,11,da,3978
1979,11,kc,5281
1979,11,mi,3754
1979,11,ny,4595
1979,11,ph,4397
1979,11,ri,5408
1979,11,sf,5466
1979,11,sl,3725
1979,11,su,4952
1980,01,at,6087
1980,01,bo,6688
1980,01,ch,6143
1980,01,cl,6933
1980,01,da,4654
1980,01,kc,5076
1980,01,mi,3967
1980,01,ny,5086
1980,01,ph,4589
1980,01,ri,4894
1980,01,sf,5661
1980,01,sl,4794
1980,01,su,5592
1980,03,at,4993
1980,03,bo,6067
1980,03,ch,6560
1980,03,cl,6293
1980,03,da,4590
1980,03,kc,5399
1980,03,mi,3657
1980,03,ny,4648
1980,03,ph,3665
1980,03,ri,5324
1980,03,sf,6277
1980,03,sl,3803
1980,03,su,5878
1980,04,at,4803
1980,04,bo,5454
1980,04,ch,6669
1980,04,cl,6514
1980,04,da,4564
1980,04,kc,5165
1980,04,mi,3918
1980,04,ny,4563
1980,04,ph,4567
1980,04,ri,4771
1980,04,sf,6616
1980,04,sl,4377
1980,04,su,5414
1980,05,at,5521
1980,05,bo,5069
1980,05,ch,6932
1980,05,cl,6763
1980,05,da,4477
1980,05,kc,5151
1980,05,mi,3148
1980,05,ny,5374
1980,05,ph,3872
1980,05,ri,4985
1980,05,sf,4597
1980,05,sl,4946
1980,05,su,5911
1980,07,at,4763
1980,07,bo,4674
1980,07,ch,5699
1980,07,cl,6830
1980,07,da,5511
1980,07,kc,5459
1980,07,mi,3065
1980,07,ny,4972
1980,07,ph,5024
1980,07,ri,3885
1980,07,sf,5154
1980,07,sl,4294
1980,07,su,5675
1980,08,at,5371
1980,08,bo,4246
1980,08,ch,5854
1980,08,cl,6518
1980,08,da,5738
1980,08,kc,4864
1980,08,mi,3551
1980,08,ny,4960
1980,08,ph,5492
1980,08,ri,4343
1980,08,sf,4721
1980,08,sl,4802
1980,08,su,4075
1980,09,at,5602
1980,09,bo,4858
1980,09,ch,6448
1980,09,cl,7273
1980,09,da,5189
1980,09,kc,5367
1980,09,mi,3589
1980,09,ny,7073
1980,09,ph,4483
1980,09,ri,4898
1980,09,sf,4950
1980,09,sl,4384
1980,09,su,6341
1980,10,at,4423
1980,10,bo,4542
1980,10,ch,5974
1980,10,cl,6598
1980,10,da,5092
1980,10,kc,5467
1980,10,mi,3640
1980,10,ny,6684
1980,10,ph,5270
1980,10,ri,4466
1980,10,sf,4883
1980,10,sl,4796
1980,10,su,8357
1980,11,at,4891
1980,11,bo,5132
1980,11,ch,6365
1980,11,cl,7380
1980,11,da,4074
1980,11,kc,5180
1980,11,mi,2426
1980,11,ny,6848
1980,11,ph,5001
1980,11,ri,3946
1980,11,sf,4443
1980,11,sl,4630
1980,11,su,8997
1980,12,at,4719
1980,12,bo,3719
1980,12,ch,4842
1980,12,cl,6925
1980,12,da,4129
1980,12,kc,5055
1980,12,mi,3312
1980,12,ny,6917
1980,12,ph,5417
1980,12,ri,4496
1980,12,sf,4155
1980,12,sl,4987
1980,12,su,6006
1981,01,at,4784
1981,01,bo,5864
1981,01,ch,6636
1981,01,cl,6299
1981,01,da,4368
1981,01,kc,5477
1981,01,mi,3768
1981,01,ny,6632
1981,01,ph,5458
1981,01,ri,4365
1981,01,sf,3394
1981,01,sl,4282
1981,01,su,4706
1981,03,at,3750
1981,03,bo,5411
1981,03,ch,6885
1981,03,cl,6899
1981,03,da,4117
1981,03,kc,5383
1981,03,mi,3194
1981,03,ny,6407
1981,03,ph,8472
1981,03,ri,4883
1981,03,sf,4255
1981,03,sl,4328
1981,03,su,4585
1981,05,at,5221
1981,05,bo,5190
1981,05,ch,5950
1981,05,cl,7127
1981,05,da,4793
1981,05,kc,4997
1981,05,mi,4600
1981,05,ny,6421
1981,05,ph,7274
1981,05,ri,4933
1981,05,sf,4495
1981,05,sl,5346
1981,05,su,5538
1981,06,at,5433
1981,06,bo,5687
1981,06,ch,5800
1981,06,cl,7297
1981,06,da,5208
1981,06,kc,4889
1981,06,mi,4405
1981,06,ny,6566
1981,06,ph,5726
1981,06,ri,4539
1981,06,sf,4817
1981,06,sl,4320
1981,06,su,5378
1981,08,at,5341
1981,08,bo,5813
1981,08,ch,6569
1981,08,cl,7194
1981,08,da,5140
1981,08,kc,5288
1981,08,mi,5479
1981,08,ny,7327
1981,08,ph,6816
1981,08,ri,4923
1981,08,sf,5207
1981,08,sl,5291
1981,08,su,6357
1981,09,at,5739
1981,09,bo,5794
1981,09,ch,6424
1981,09,cl,6837
1981,09,da,4926
1981,09,kc,4515
1981,09,mi,3797
1981,09,ny,6752
1981,09,ph,6029
1981,09,ri,4401
1981,09,sf,5316
1981,09,sl,4781
1981,09,su,5620
1981,11,at,6528
1981,11,bo,7238
1981,11,ch,6492
1981,11,cl,7352
1981,11,da,4316
1981,11,kc,4504
1981,11,mi,4813
1981,11,ny,6170
1981,11,ph,6722
1981,11,ri,4790
1981,11,sf,5162
1981,11,sl,4675
1981,11,su,5281
1981,12,at,4623
1981,12,bo,7787
1981,12,ch,6571
1981,12,cl,6828
1981,12,da,4497
1981,12,kc,5493
1981,12,mi,4688
1981,12,ny,6836
1981,12,ph,6263
1981,12,ri,4184
1981,12,sf,5536
1981,12,sl,3964
1981,12,su,5078
1982,01,at,5815
1982,01,bo,9170
1982,01,ch,6837
1982,01,cl,7202
1982,01,da,3948
1982,01,kc,5318
1982,01,mi,5401
1982,01,ny,6792
1982,01,ph,6189
1982,01,ri,4161
1982,01,sf,6151
1982,01,sl,4282
1982,01,su,6090
1982,03,at,6743
1982,03,bo,7871
1982,03,ch,6547
1982,03,cl,6651
1982,03,da,4925
1982,03,kc,4625
1982,03,mi,6435
1982,03,ny,6471
1982,03,ph,6238
1982,03,ri,4242
1982,03,sf,6140
1982,03,sl,4001
1982,03,su,8163
1982,05,at,6631
1982,05,bo,7940
1982,05,ch,6890
1982,05,cl,6086
1982,05,da,4604
1982,05,kc,4598
1982,05,mi,6954
1982,05,ny,6711
1982,05,ph,5848
1982,05,ri,4210
1982,05,sf,6055
1982,05,sl,4181
1982,05,su,6482
1982,06,at,6818
1982,06,bo,6695
1982,06,ch,6406
1982,06,cl,6978
1982,06,da,6443
1982,06,kc,5483
1982,06,mi,7213
1982,06,ny,8394
1982,06,ph,5447
1982,06,ri,3818
1982,06,sf,6003
1982,06,sl,4445
1982,06,su,6884
1982,08,at,7006
1982,08,bo,7516
1982,08,ch,6529
1982,08,cl,6840
1982,08,da,4423
1982,08,kc,4822
1982,08,mi,6591
1982,08,ny,5804
1982,08,ph,6982
1982,08,ri,4836
1982,08,sf,6302
1982,08,sl,3915
1982,08,su,6078
1982,09,at,8237
1982,09,bo,6636
1982,09,ch,6711
1982,09,cl,6813
1982,09,da,4856
1982,09,kc,5209
1982,09,mi,8080
1982,09,ny,7578
1982,09,ph,6437
1982,09,ri,4976
1982,09,sf,5969
1982,09,sl,4230
1982,09,su,5944
1982,11,at,8050
1982,11,bo,7240
1982,11,ch,6818
1982,11,cl,7360
1982,11,da,4942
1982,11,kc,5064
1982,11,mi,6803
1982,11,ny,5948
1982,11,ph,6026
1982,11,ri,4809
1982,11,sf,5469
1982,11,sl,4020
1982,11,su,6034
1982,12,at,7948
1982,12,bo,6775
1982,12,ch,6969
1982,12,cl,7020
1982,12,da,5035
1982,12,kc,5469
1982,12,mi,8748
1982,12,ny,6031
1982,12,ph,6200
1982,12,ri,4458
1982,12,sf,6649
1982,12,sl,4540
1982,12,su,6308
1983,02,at,7989
1983,02,bo,6380
1983,02,ch,7109
1983,02,cl,7241
1983,02,da,4113
1983,02,kc,5265
1983,02,mi,7599
1983,02,ny,7983
1983,02,ph,5354
1983,02,ri,3775
1983,02,sf,5010
1983,02,sl,4698
1983,02,su,5847
1983,03,at,7891
1983,03,bo,6808
1983,03,ch,6562
1983,03,cl,7106
1983,03,da,4872
1983,03,kc,5253
1983,03,mi,8067
1983,03,ny,6433
1983,03,ph,5973
1983,03,ri,4191
1983,03,sf,5785
1983,03,sl,4654
1983,03,su,6663
1983,05,at,6976
1983,05,bo,8329
1983,05,ch,5453
1983,05,cl,7192
1983,05,da,5133
1983,05,kc,5093
1983,05,mi,6875
1983,05,ny,9831
1983,05,ph,6749
1983,05,ri,4786
1983,05,sf,6688
1983,05,sl,4890
1983,05,su,6222
1983,07,at,8045
1983,07,bo,5467
1983,07,ch,6929
1983,07,cl,6848
1983,07,da,4685
1983,07,kc,4796
1983,07,mi,6789
1983,07,ny,7001
1983,07,ph,6370
1983,07,ri,3976
1983,07,sf,6408
1983,07,sl,4706
1983,07,su,5578
1983,08,at,7986
1983,08,bo,4992
1983,08,ch,7431
1983,08,cl,6741
1983,08,da,4487
1983,08,kc,5424
1983,08,mi,6350
1983,08,ny,5279
1983,08,ph,9028
1983,08,ri,4146
1983,08,sf,7022
1983,08,sl,4543
1983,08,su,5624
1983,09,at,7885
1983,09,bo,4864
1983,09,ch,7180
1983,09,cl,5300
1983,09,da,4393
1983,09,kc,4933
1983,09,mi,5977
1983,09,ny,5522
1983,09,ph,6474
1983,09,ri,4704
1983,09,sf,7403
1983,09,sl,4391
1983,09,su,4767
1983,11,at,8133
1983,11,bo,4358
1983,11,ch,6616
1983,11,cl,7200
1983,11,da,4847
1983,11,kc,5789
1983,11,mi,6302
1983,11,ny,5280
1983,11,ph,6398
1983,11,ri,4224
1983,11,sf,5030
1983,11,sl,4707
1983,11,su,5812
1983,12,at,7053
1983,12,bo,5145
1983,12,ch,7106
1983,12,cl,6903
1983,12,da,4443
1983,12,kc,5427
1983,12,mi,5937
1983,12,ny,5276
1983,12,ph,6469
1983,12,ri,3951
1983,12,sf,5214
1983,12,sl,5041
1983,12,su,4407
1984,01,at,8177
1984,01,bo,4452
1984,01,ch,7099
1984,01,cl,6739
1984,01,da,4908
1984,01,kc,5018
1984,01,mi,4515
1984,01,ny,5309
1984,01,ph,5287
1984,01,ri,4833
1984,01,sf,6940
1984,01,sl,4708
1984,01,su,4509
1984,03,at,5933
1984,03,bo,4252
1984,03,ch,7259
1984,03,cl,6548
1984,03,da,4750
1984,03,kc,5536
1984,03,mi,5871
1984,03,ny,4499
1984,03,ph,7101
1984,03,ri,4480
1984,03,sf,7130
1984,03,sl,4144
1984,03,su,6925
1984,05,at,8250
1984,05,bo,4464
1984,05,ch,6921
1984,05,cl,5821
1984,05,da,4657
1984,05,kc,5844
1984,05,mi,4357
1984,05,ny,5194
1984,05,ph,6638
1984,05,ri,4598
1984,05,sf,7231
1984,05,sl,4005
1984,05,su,6216
1984,06,at,7488
1984,06,bo,4010
1984,06,ch,7834
1984,06,cl,6072
1984,06,da,4620
1984,06,kc,5817
1984,06,mi,5342
1984,06,ny,4156
1984,06,ph,5904
1984,06,ri,4676
1984,06,sf,7352
1984,06,sl,4626
1984,06,su,6676
1984,08,at,5693
1984,08,bo,4777
1984,08,ch,7639
1984,08,cl,5625
1984,08,da,4461
1984,08,kc,5860
1984,08,mi,5083
1984,08,ny,3790
1984,08,ph,4734
1984,08,ri,5441
1984,08,sf,7074
1984,08,sl,4040
1984,08,su,4946
1984,09,at,6795
1984,09,bo,3459
1984,09,ch,7579
1984,09,cl,5708
1984,09,da,4990
1984,09,kc,5707
1984,09,mi,4739
1984,09,ny,4711
1984,09,ph,6652
1984,09,ri,4514
1984,09,sf,7372
1984,09,sl,4394
1984,09,su,7140
1984,10,at,5946
1984,10,bo,4690
1984,10,ch,7926
1984,10,cl,5874
1984,10,da,4660
1984,10,kc,5756
1984,10,mi,5756
1984,10,ny,4535
1984,10,ph,5338
1984,10,ri,4942
1984,10,sf,7246
1984,10,sl,4395
1984,10,su,4055
1984,12,at,5946
1984,12,bo,5013
1984,12,ch,7101
1984,12,cl,6588
1984,12,da,4932
1984,12,kc,5209
1984,12,mi,5525
1984,12,ny,4155
1984,12,ph,5997
1984,12,ri,5866
1984,12,sf,7976
1984,12,sl,3917
1984,12,su,5372
1985,01,at,5163
1985,01,bo,4095
1985,01,ch,7217
1985,01,cl,6476
1985,01,da,4952
1985,01,kc,5691
1985,01,mi,4936
1985,01,ny,4470
1985,01,ph,5036
1985,01,ri,4992
1985,01,sf,6223
1985,01,sl,4244
1985,01,su,3331
1985,03,at,5347
1985,03,bo,4464
1985,03,ch,5383
1985,03,cl,6020
1985,03,da,5238
1985,03,kc,5258
1985,03,mi,4530
1985,03,ny,4687
1985,03,ph,4733
1985,03,ri,4432
1985,03,sf,5496
1985,03,sl,4255
1985,03,su,4239
1985,05,at,5717
1985,05,bo,4430
1985,05,ch,5819
1985,05,cl,6301
1985,05,da,5258
1985,05,kc,5763
1985,05,mi,4810
1985,05,ny,4618
1985,05,ph,5727
1985,05,ri,5044
1985,05,sf,4840
1985,05,sl,4407
1985,05,su,6680
1985,06,at,5384
1985,06,bo,5525
1985,06,ch,8475
1985,06,cl,5670
1985,06,da,4879
1985,06,kc,5310
1985,06,mi,5231
1985,06,ny,5227
1985,06,ph,6401
1985,06,ri,4538
1985,06,sf,5335
1985,06,sl,4354
1985,06,su,6369
1985,08,at,5183
1985,08,bo,3849
1985,08,ch,6731
1985,08,cl,6135
1985,08,da,4790
1985,08,kc,5657
1985,08,mi,4639
1985,08,ny,4969
1985,08,ph,5635
1985,08,ri,4171
1985,08,sf,5408
1985,08,sl,4327
1985,08,su,5273
1985,09,at,5925
1985,09,bo,3839
1985,09,ch,6330
1985,09,cl,5738
1985,09,da,5029
1985,09,kc,5210
1985,09,mi,4634
1985,09,ny,5407
1985,09,ph,5383
1985,09,ri,4152
1985,09,sf,4220
1985,09,sl,4477
1985,09,su,7133
1985,10,at,5870
1985,10,bo,4320
1985,10,ch,7468
1985,10,cl,6208
1985,10,da,4855
1985,10,kc,5423
1985,10,mi,4904
1985,10,ny,5149
1985,10,ph,5385
1985,10,ri,5118
1985,10,sf,4776
1985,10,sl,4101
1985,10,su,7923
1985,12,at,5789
1985,12,bo,5886
1985,12,ch,6800
1985,12,cl,6121
1985,12,da,4906
1985,12,kc,5801
1985,12,mi,4484
1985,12,ny,5101
1985,12,ph,4658
1985,12,ri,3814
1985,12,sf,5525
1985,12,sl,4337
1985,12,su,5579
1986,01,at,5942
1986,01,bo,4155
1986,01,ch,6232
1986,01,cl,6094
1986,01,da,4864
1986,01,kc,5640
1986,01,mi,4744
1986,01,ny,5180
1986,01,ph,4648
1986,01,ri,3725
1986,01,sf,4893
1986,01,sl,4492
1986,01,su,6712
1986,03,at,5581
1986,03,bo,5509
1986,03,ch,7059
1986,03,cl,5359
1986,03,da,4360
1986,03,kc,5391
1986,03,mi,5157
1986,03,ny,4568
1986,03,ph,5258
1986,03,ri,4308
1986,03,sf,4989
1986,03,sl,3988
1986,03,su,7419
1986,05,at,5917
1986,05,bo,5945
1986,05,ch,6834
1986,05,cl,5433
1986,05,da,5009
1986,05,kc,5697
1986,05,mi,5055
1986,05,ny,5173
1986,05,ph,5632
1986,05,ri,4287
1986,05,sf,4494
1986,05,sl,4714
1986,05,su,5801
1986,06,at,5627
1986,06,bo,6098
1986,06,ch,6839
1986,06,cl,5468
1986,06,da,4511
1986,06,kc,5269
1986,06,mi,5749
1986,06,ny,4963
1986,06,ph,4497
1986,06,ri,4795
1986,06,sf,4840
1986,06,sl,4392
1986,06,su,6123
1986,08,at,5452
1986,08,bo,4441
1986,08,ch,7249
1986,08,cl,5602
1986,08,da,4715
1986,08,kc,5299
1986,08,mi,5163
1986,08,ny,4733
1986,08,ph,7054
1986,08,ri,4436
1986,08,sf,5077
1986,08,sl,4074
1986,08,su,5098
1986,09,at,5990
1986,09,bo,4385
1986,09,ch,8230
1986,09,cl,5500
1986,09,da,5227
1986,09,kc,5371
1986,09,mi,4746
1986,09,ny,5332
1986,09,ph,4887
1986,09,ri,4121
1986,09,sf,5537
1986,09,sl,4001
1986,09,su,5922
1986,10,at,6260
1986,10,bo,4426
1986,10,ch,7198
1986,10,cl,6661
1986,10,da,4659
1986,10,kc,5661
1986,10,mi,4612
1986,10,ny,5224
1986,10,ph,5455
1986,10,ri,4126
1986,10,sf,5123
1986,10,sl,4381
1986,10,su,7832
1986,12,at,6258
1986,12,bo,4387
1986,12,ch,7377
1986,12,cl,4599
1986,12,da,4995
1986,12,kc,5605
1986,12,mi,4917
1986,12,ny,5325
1986,12,ph,5056
1986,12,ri,4686
1986,12,sf,5274
1986,12,sl,4268
1986,12,su,6318
1987,01,at,6206
1987,01,bo,5819
1987,01,ch,7793
1987,01,cl,5347
1987,01,da,5147
1987,01,kc,4996
1987,01,mi,4952
1987,01,ny,4658
1987,01,ph,6519
1987,01,ri,4763
1987,01,sf,5219
1987,01,sl,4693
1987,01,su,8141
1987,03,at,5778
1987,03,bo,4919
1987,03,ch,5117
1987,03,cl,4980
1987,03,da,4813
1987,03,kc,5671
1987,03,mi,4387
1987,03,ny,5576
1987,03,ph,6141
1987,03,ri,4356
1987,03,sf,5495
1987,03,sl,4649
1987,03,su,6413
1987,05,at,6131
1987,05,bo,5957
1987,05,ch,6260
1987,05,cl,4769
1987,05,da,4793
1987,05,kc,5300
1987,05,mi,5127
1987,05,ny,5340
1987,05,ph,6512
1987,05,ri,4539
1987,05,sf,5724
1987,05,sl,4048
1987,05,su,6722
1987,06,at,5963
1987,06,bo,5945
1987,06,ch,6419
1987,06,cl,5081
1987,06,da,4587
1987,06,kc,5693
1987,06,mi,5225
1987,06,ny,5358
1987,06,ph,6409
1987,06,ri,4490
1987,06,sf,6289
1987,06,sl,3967
1987,06,su,7693
1987,08,at,5944
1987,08,bo,4640
1987,08,ch,6284
1987,08,cl,5180
1987,08,da,5049
1987,08,kc,5579
1987,08,mi,4634
1987,08,ny,5199
1987,08,ph,6033
1987,08,ri,4998
1987,08,sf,6102
1987,08,sl,4177
1987,08,su,4680
1987,09,at,6049
1987,09,bo,4547
1987,09,ch,6022
1987,09,cl,3932
1987,09,da,5268
1987,09,kc,5343
1987,09,mi,4934
1987,09,ny,4434
1987,09,ph,7087
1987,09,ri,4261
1987,09,sf,7006
1987,09,sl,4115
1987,09,su,7026
1987,10,at,5972
1987,10,bo,4585
1987,10,ch,6861
1987,10,cl,4750
1987,10,da,5041
1987,10,kc,5564
1987,10,mi,5454
1987,10,ny,5489
1987,10,ph,5468
1987,10,ri,4772
1987,10,sf,5955
1987,10,sl,4247
1987,10,su,6163
1987,12,at,5577
1987,12,bo,5052
1987,12,ch,6657
1987,12,cl,4737
1987,12,da,5050
1987,12,kc,5626
1987,12,mi,4488
1987,12,ny,5828
1987,12,ph,6213
1987,12,ri,5911
1987,12,sf,4810
1987,12,sl,4145
1987,12,su,5309
1988,01,at,6280
1988,01,bo,4752
1988,01,ch,6593
1988,01,cl,5158
1988,01,da,4491
1988,01,kc,5608
1988,01,mi,4695
1988,01,ny,5562
1988,01,ph,5771
1988,01,ri,4834
1988,01,sf,5482
1988,01,sl,4274
1988,01,su,6291
1988,03,at,5445
1988,03,bo,4524
1988,03,ch,5975
1988,03,cl,5143
1988,03,da,4963
1988,03,kc,5463
1988,03,mi,5066
1988,03,ny,5574
1988,03,ph,7204
1988,03,ri,5177
1988,03,sf,5636
1988,03,sl,4252
1988,03,su,5478
1988,05,at,5713
1988,05,bo,4417
1988,05,ch,5849
1988,05,cl,5721
1988,05,da,4936
1988,05,kc,5539
1988,05,mi,4702
1988,05,ny,5176
1988,05,ph,5346
1988,05,ri,6388
1988,05,sf,6100
1988,05,sl,4413
1988,05,su,5685
1988,06,at,5316
1988,06,bo,5118
1988,06,ch,5300
1988,06,cl,5137
1988,06,da,4998
1988,06,kc,5555
1988,06,mi,5241
1988,06,ny,5076
1988,06,ph,5277
1988,06,ri,6398
1988,06,sf,5019
1988,06,sl,4415
1988,06,su,6049
1988,08,at,5831
1988,08,bo,5022
1988,08,ch,5558
1988,08,cl,4670
1988,08,da,4909
1988,08,kc,5509
1988,08,mi,5329
1988,08,ny,5789
1988,08,ph,5449
1988,08,ri,6259
1988,08,sf,6479
1988,08,sl,3934
1988,08,su,7949
1988,09,at,6398
1988,09,bo,4442
1988,09,ch,5977
1988,09,cl,4746
1988,09,da,4785
1988,09,kc,5150
1988,09,mi,4589
1988,09,ny,5597
1988,09,ph,5341
1988,09,ri,4909
1988,09,sf,5473
1988,09,sl,4304
1988,09,su,8833
1988,10,at,6466
1988,10,bo,4863
1988,10,ch,5003
1988,10,cl,4724
1988,10,da,4272
1988,10,kc,5418
1988,10,mi,4450
1988,10,ny,6097
1988,10,ph,5224
1988,10,ri,6571
1988,10,sf,5734
1988,10,sl,4442
1988,10,su,7404
1988,11,at,6000
1988,11,bo,6072
1988,11,ch,4983
1988,11,cl,4553
1988,11,da,4993
1988,11,kc,5705
1988,11,mi,5180
1988,11,ny,5543
1988,11,ph,6320
1988,11,ri,4880
1988,11,sf,6040
1988,11,sl,4770
1988,11,su,8184
1989,01,at,5868
1989,01,bo,4974
1989,01,ch,6120
1989,01,cl,4329
1989,01,da,4945
1989,01,kc,6715
1989,01,mi,4346
1989,01,ny,5620
1989,01,ph,6521
1989,01,ri,5554
1989,01,sf,5028
1989,01,sl,4612
1989,01,su,6860
1989,03,at,5071
1989,03,bo,4651
1989,03,ch,6408
1989,03,cl,5643
1989,03,da,5300
1989,03,kc,5512
1989,03,mi,4995
1989,03,ny,6137
1989,03,ph,6231
1989,03,ri,5088
1989,03,sf,6777
1989,03,sl,4632
1989,03,su,5854
1989,05,at,6173
1989,05,bo,4468
1989,05,ch,5670
1989,05,cl,5036
1989,05,da,4935
1989,05,kc,5647
1989,05,mi,5244
1989,05,ny,5462
1989,05,ph,6311
1989,05,ri,4472
1989,05,sf,5970
1989,05,sl,4627
1989,05,su,8196
1989,06,at,5548
1989,06,bo,4893
1989,06,ch,6304
1989,06,cl,5458
1989,06,da,5205
1989,06,kc,5416
1989,06,mi,4976
1989,06,ny,6405
1989,06,ph,7004
1989,06,ri,4812
1989,06,sf,6665
1989,06,sl,4441
1989,06,su,5749
1989,08,at,5465
1989,08,bo,4728
1989,08,ch,6024
1989,08,cl,4873
1989,08,da,4968
1989,08,kc,5461
1989,08,mi,4794
1989,08,ny,6206
1989,08,ph,5415
1989,08,ri,5666
1989,08,sf,5287
1989,08,sl,4751
1989,08,su,5961
1989,09,at,6242
1989,09,bo,4524
1989,09,ch,5274
1989,09,cl,4798
1989,09,da,5099
1989,09,kc,5455
1989,09,mi,5156
1989,09,ny,5977
1989,09,ph,5094
1989,09,ri,5748
1989,09,sf,6127
1989,09,sl,4674
1989,09,su,6191
1989,11,at,5726
1989,11,bo,4314
1989,11,ch,5476
1989,11,cl,5277
1989,11,da,4980
1989,11,kc,5242
1989,11,mi,5064
1989,11,ny,5905
1989,11,ph,6321
1989,11,ri,5914
1989,11,sf,4634
1989,11,sl,4753
1989,11,su,8676
1989,12,at,5151
1989,12,bo,4556
1989,12,ch,7752
1989,12,cl,5421
1989,12,da,4987
1989,12,kc,5336
1989,12,mi,4798
1989,12,ny,6256
1989,12,ph,5359
1989,12,ri,5242
1989,12,sf,5901
1989,12,sl,4691
1989,12,su,6466
1990,01,at,5237
1990,01,bo,4992
1990,01,ch,5866
1990,01,cl,5450
1990,01,da,5154
1990,01,kc,5101
1990,01,mi,4309
1990,01,ny,5933
1990,01,ph,5173
1990,01,ri,4334
1990,01,sf,6377
1990,01,sl,4843
1990,01,su,7063
1990,03,at,5872
1990,03,bo,4384
1990,03,ch,6956
1990,03,cl,5771
1990,03,da,5033
1990,03,kc,5007
1990,03,mi,5969
1990,03,ny,5990
1990,03,ph,5111
1990,03,ri,4690
1990,03,sf,5652
1990,03,sl,4800
1990,03,su,6604
1990,05,at,6282
1990,05,bo,4827
1990,05,ch,7906
1990,05,cl,5920
1990,05,da,5822
1990,05,kc,5692
1990,05,mi,4630
1990,05,ny,5974
1990,05,ph,7052
1990,05,ri,5707
1990,05,sf,6302
1990,05,sl,4753
1990,05,su,9682
1990,06,at,5635
1990,06,bo,4705
1990,06,ch,6992
1990,06,cl,5409
1990,06,da,5110
1990,06,kc,4805
1990,06,mi,4880
1990,06,ny,6446
1990,06,ph,5939
1990,06,ri,5382
1990,06,sf,6782
1990,06,sl,4946
1990,06,su,7783
1990,08,at,5654
1990,08,bo,4821
1990,08,ch,7074
1990,08,cl,5095
1990,08,da,5006
1990,08,kc,5490
1990,08,mi,4634
1990,08,ny,6022
1990,08,ph,5362
1990,08,ri,6007
1990,08,sf,5708
1990,08,sl,4899
1990,08,su,8885
1990,09,at,4788
1990,09,bo,4930
1990,09,ch,8178
1990,09,cl,6926
1990,09,da,5569
1990,09,kc,5208
1990,09,mi,4967
1990,09,ny,5567
1990,09,ph,5111
1990,09,ri,5332
