year,month,region,v_com,v_neg,v_neu,v_pos,t_sub,t_pol
1995,12,ny,0.9758,0.081,0.817,0.102,0.418407930234017,0.09057663592446207
1995,12,ph,0.999,0.021,0.82,0.159,0.3668296409472879,0.05347338935574231
1995,12,ri,0.9887,0.028,0.894,0.078,0.3658875273554172,0.0635092990597578
1995,12,sf,0.9704,0.057,0.855,0.088,0.37233836624080524,0.09479287650019359
1995,12,sl,0.9943,0.062,0.831,0.107,0.3815075993580666,0.08681936184272633
1995,12,su,0.9966,0.087,0.793,0.12,0.4186469365714647,0.10687839763311462
1996,01,at,0.9933,0.041,0.854,0.105,0.3834172317358157,0.13292475960617556
1996,01,bo,0.9966,0.069,0.792,0.139,0.3586193667443667,0.09423975330225327
1996,01,ch,0.9983,0.037,0.841,0.122,0.3694981895676339,0.11369936133825025
1996,01,cl,0.9963,0.061,0.797,0.142,0.3744923220239676,0.09005958176844252
1996,01,da,0.9943,0.086,0.789,0.125,0.41665361952861957,0.09726872895622897
1996,01,kc,0.9728,0.081,0.814,0.105,0.3893946211269046,0.05502198588812761
1996,01,mi,0.997,0.059,0.826,0.115,0.4353129679544774,0.0669990674943505
1996,01,ny,-0.8844,0.074,0.868,0.057,0.3846738488783942,0.053851215072805984
1996,01,ph,0.9895,0.039,0.872,0.089,0.3553848003848004,0.04083633958633958
1996,01,ri,0.8562,0.037,0.911,0.052,0.36726868278592406,0.06530621358207567
1996,01,sf,0.9778,0.085,0.805,0.11,0.4041911552499788,0.09163475087004498
1996,01,sl,0.9983,0.007,0.88,0.113,0.3310520337748061,0.07243795808152244
1996,01,su,0.9902,0.072,0.828,0.1,0.38319203944203944,0.11619278098444771
1996,03,at,0.9814,0.067,0.833,0.099,0.3770634239973861,0.058039287756268876
1996,03,bo,0.9958,0.068,0.796,0.136,0.38646960678210673,0.09946704770923522
1996,03,ch,0.9989,0.034,0.838,0.128,0.34695430116689957,0.07024070854779517
1996,03,cl,0.9926,0.052,0.83,0.117,0.3928812475403383,0.05613181326249506
1996,03,da,0.7642,0.131,0.744,0.125,0.41273312068048923,0.04881108073213336
1996,03,kc,0.9929,0.073,0.798,0.128,0.40748585207262883,0.04111778258472471
1996,03,mi,0.9977,0.069,0.809,0.121,0.4077545155993433,0.07519396551724136
1996,03,ny,0.9935,0.061,0.834,0.105,0.42431578667234376,0.09377643531332058
1996,03,ph,0.9961,0.039,0.867,0.094,0.33063559704184703,0.08188976821789325
1996,03,ri,0.9956,0.052,0.835,0.114,0.3856392552595085,0.09439268537369805
1996,03,sf,0.9894,0.069,0.824,0.107,0.3692179087340376,0.06634567642632161
1996,03,sl,0.4851,0.07,0.853,0.077,0.4016165297287747,0.02010248255146213
1996,03,su,0.9981,0.073,0.794,0.132,0.40248364417537336,0.07799576050515901
1996,05,at,0.9972,0.04,0.856,0.103,0.3581831400152011,0.08599418393311524
1996,05,bo,0.9922,0.025,0.881,0.093,0.3749601639495256,0.0926744458260416
1996,05,ch,0.9982,0.06,0.816,0.125,0.41532463159735894,0.06902012549739822
1996,05,cl,0.9974,0.066,0.776,0.158,0.4672471015574463,0.10056028262924811
1996,05,da,0.901,0.121,0.765,0.115,0.3810568345795619,0.06521062901744722
1996,05,kc,0.9636,0.06,0.844,0.096,0.3853976270642938,0.06965021530497721
1996,05,mi,0.9979,0.059,0.826,0.115,0.45903763601876835,0.07085754217829686
1996,05,ny,-0.9571,0.079,0.86,0.061,0.4004526214526214,0.051579846079846066
1996,05,ph,0.9968,0.023,0.868,0.109,0.37337582170915506,0.1318197350489017
1996,05,ri,0.9955,0.042,0.855,0.103,0.3735055685055686,0.04637432012432015
1996,05,sf,0.9971,0.038,0.833,0.13,0.36285526973026977,0.10993350399600396
1996,05,sl,-0.0885,0.055,0.884,0.061,0.39146580833496725,0.06035703393180028
1996,05,su,0.9883,0.068,0.846,0.086,0.3974510925582353,0.11143573490002062
1996,06,at,0.9973,0.023,0.871,0.106,0.37353449711208325,0.12171881279639903
1996,06,bo,0.9897,0.036,0.876,0.088,0.3693555142773893,0.061548174048174066
1996,06,ch,0.9993,0.028,0.832,0.14,0.4151685743634897,0.1282604189595715
1996,06,cl,0.9973,0.041,0.799,0.16,0.42188807176758986,0.077491263756324
1996,06,da,0.9985,0.075,0.761,0.164,0.4151433561246645,0.13126539089155906
1996,06,kc,0.9976,0.057,0.803,0.14,0.3957803545660688,0.0579318954854669
1996,06,mi,0.9986,0.039,0.835,0.125,0.4285259142235887,0.06429272708342477
1996,06,ny,0.9927,0.052,0.854,0.094,0.4324008963033352,0.0673701591994275
1996,06,ph,0.9974,0.032,0.856,0.112,0.363967044067044,0.11463123265623264
1996,06,ri,0.9976,0.064,0.812,0.124,0.38410783660783654,0.07826230637254258
1996,06,sf,0.9965,0.051,0.822,0.127,0.38449048780083267,0.1437903501351777
1996,06,sl,0.9886,0.041,0.873,0.085,0.37628897096787,0.09579341911910719
1996,06,su,0.9991,0.043,0.839,0.118,0.41086936183209466,0.06941223545260813
1996,08,at,0.9953,0.045,0.846,0.109,0.3429177489177489,0.12602889139845663
1996,08,bo,0.9872,0.055,0.848,0.098,0.3799366432178932,0.12986516955266955
1996,08,ch,0.9983,0.062,0.797,0.141,0.3842789365516636,0.12879443788534695
1996,08,cl,0.9977,0.023,0.843,0.134,0.40279565672422796,0.11489141810570383
1996,08,da,0.9812,0.098,0.784,0.118,0.3857186868686869,0.06743282828282829
1996,08,kc,0.9967,0.038,0.842,0.12,0.4076085147617995,0.09911803119832317
1996,08,mi,0.9986,0.041,0.841,0.118,0.4385019175085401,0.11811217112541618
1996,08,ny,0.976,0.049,0.88,0.071,0.40573817803325973,0.10040581458614248
1996,08,ph,0.9978,0.029,0.844,0.126,0.35459075807913015,0.12405303030303029
1996,08,ri,0.6902,0.072,0.853,0.074,0.36755642505642505,0.1061977374477374
1996,08,sf,0.9908,0.043,0.854,0.103,0.36347077042198994,0.05623015873015873
1996,08,sl,0.9974,0.02,0.874,0.106,0.37413888516981303,0.10611059044048735
1996,08,su,0.9937,0.066,0.833,0.101,0.41589587661016214,0.10026428597857168
1996,09,at,0.997,0.035,0.85,0.114,0.30828977102562005,0.08629693157995047
1996,09,bo,0.9931,0.025,0.895,0.08,0.4013201254527786,0.1270934932414524
1996,09,ch,0.9986,0.045,0.827,0.129,0.41414649547982874,0.08781848398515069
1996,09,cl,0.9968,0.07,0.776,0.153,0.4741819428856466,0.114155131562539
1996,09,da,0.98,0.082,0.801,0.117,0.4005184297902744,0.09972533938553359
1996,09,kc,0.9982,0.056,0.794,0.15,0.41187866650483473,0.10898905611522433
1996,09,mi,0.9954,0.046,0.852,0.102,0.4500374666183489,0.09888355108943336
1996,09,ny,0.9914,0.067,0.829,0.104,0.40054081982048073,0.08328136082373373
1996,09,ph,0.9974,0.023,0.877,0.1,0.36472887997278225,0.09106424289351119
1996,09,ri,0.9903,0.059,0.849,0.092,0.4070115152337372,0.06316205810650255
1996,09,sf,0.9946,0.071,0.807,0.122,0.35961236589497464,0.1053419913419913
1996,09,sl,-0.2023,0.045,0.91,0.045,0.3583461917620333,0.09306019887703051
1996,09,su,0.99,0.048,0.873,0.078,0.40317093795093795,0.11378369408369408
1996,10,at,0.9909,0.052,0.841,0.106,0.3404346495255587,0.1259182736455464
1996,10,bo,0.9954,0.036,0.854,0.11,0.38214624505928846,0.12049868247694334
1996,10,ch,0.9982,0.074,0.788,0.138,0.38313724296536794,0.0827413250811688
1996,10,cl,0.9841,0.064,0.847,0.089,0.44003126783429813,0.09056612299036543
1996,10,da,0.7943,0.117,0.775,0.108,0.3439004467754468,0.07569083000333003
1996,10,kc,0.9946,0.059,0.808,0.133,0.4169397830633783,0.12446756894790602
1996,10,mi,0.999,0.045,0.821,0.134,0.4102964014946262,0.0653918895043155
1996,10,ny,0.999,0.038,0.807,0.155,0.3925509058842392,0.1039405656072323
1996,10,ph,0.9968,0.034,0.862,0.104,0.3832502026050412,0.04017252162413453
1996,10,ri,0.9892,0.058,0.858,0.084,0.4139983414021875,0.12651627218934908
1996,10,sf,0.9968,0.034,0.856,0.11,0.35363593073593075,0.12730887445887443
1996,10,sl,0.9805,0.022,0.916,0.062,0.43358838479528106,0.09339003907969426
1996,10,su,0.9994,0.072,0.789,0.139,0.45409322362619076,0.11710602126810929
1996,12,at,0.9968,0.039,0.851,0.11,0.3466625827003185,0.14078840970350406
1996,12,bo,0.9988,0.046,0.799,0.155,0.3768797822159167,0.12899438563304108
1996,12,ch,0.9991,0.042,0.826,0.133,0.4037079304138128,0.09128556737380267
1996,12,cl,0.9981,0.05,0.799,0.151,0.42148143652816555,0.06929363730765596
1996,12,da,0.9985,0.079,0.766,0.155,0.39227722837814566,0.14227636787269812
1996,12,kc,0.9953,0.029,0.861,0.11,0.445885918003565,0.1736860835243188
1996,12,mi,0.9989,0.038,0.821,0.141,0.40339516923587726,0.13109551706896838
1996,12,ny,0.9978,0.056,0.815,0.129,0.39120634920634917,0.06073313492063492
1996,12,ph,0.9976,0.031,0.853,0.116,0.3531387741046831,0.11754390495867767
1996,12,ri,0.9972,0.04,0.847,0.112,0.4006628356628357,0.1126475026475026
1996,12,sf,0.9916,0.035,0.862,0.103,0.4080682922519657,0.14489685484583445
1996,12,sl,0.9977,0.046,0.825,0.129,0.3820562011088326,0.15982178932178928
1996,12,su,0.9992,0.038,0.842,0.12,0.4336987604987604,0.14059186554186565
1997,01,at,0.9878,0.029,0.889,0.082,0.3768024469620214,0.13935705842620738
1997,01,bo,0.9974,0.058,0.809,0.133,0.4554737085137085,0.12477542568542566
1997,01,ch,0.9989,0.065,0.792,0.143,0.41272079872079886,0.09073743223743225
1997,01,cl,0.993,0.044,0.838,0.118,0.43006341076763616,0.10229978354978356
1997,01,da,0.9954,0.075,0.81,0.115,0.4056609899534427,0.1144602017479376
1997,01,kc,0.9941,0.036,0.853,0.111,0.40153401484726775,0.13400978372363911
1997,01,mi,0.9988,0.054,0.809,0.137,0.4210572020572021,0.06397050912050911
1997,01,ny,0.9946,0.055,0.846,0.099,0.4029338023088022,0.11556863275613277
1997,01,ph,0.996,0.028,0.875,0.097,0.3742722253591818,0.09137630183825837
1997,01,ri,0.9731,0.075,0.834,0.091,0.415847179941668,0.13581864111391664
1997,01,sf,0.9962,0.051,0.818,0.132,0.39657380527968766,0.1342066887361005
1997,01,sl,0.9971,0.02,0.865,0.115,0.37852892432100355,0.09050155015501553
1997,01,su,0.9971,0.047,0.849,0.105,0.427318082481126,0.14503197084718836
1997,03,at,0.9954,0.067,0.807,0.126,0.3889464646464647,0.11357247474747476
1997,03,bo,0.9984,0.04,0.825,0.135,0.4099668918827795,0.11984583822200641
1997,03,ch,0.9977,0.061,0.823,0.116,0.41186956345834863,0.14397408666100256
1997,03,cl,0.9982,0.052,0.796,0.151,0.3857560700169397,0.13610088462262374
1997,03,da,0.9949,0.094,0.776,0.13,0.4079476177706266,0.12996421228722116
1997,03,kc,0.9977,0.031,0.825,0.144,0.3765496232162898,0.12849486932820267
1997,03,mi,-0.4767,0.09,0.82,0.09,0.4510590084518656,0.05887002679859824
1997,03,ny,0.9954,0.039,0.872,0.089,0.4206093807863717,0.1272328212593699
1997,03,ph,0.9988,0.036,0.828,0.136,0.322434632034632,0.06004848484848485
1997,03,ri,0.9966,0.058,0.829,0.113,0.3948251748251749,0.12253731182610492
1997,03,sf,0.9989,0.036,0.798,0.166,0.3872396402699433,0.19604559301528993
1997,03,sl,0.9977,0.037,0.844,0.12,0.34675900712191055,0.10058031350370061
1997,03,su,0.9937,0.063,0.848,0.088,0.4165768413685078,0.12365569808278148
1997,05,at,0.9898,0.063,0.831,0.106,0.351545042259328,0.1441852195423624
1997,05,bo,0.9983,0.032,0.837,0.131,0.43236082979202256,0.14573847915591032
1997,05,ch,0.9987,0.058,0.818,0.124,0.4044902011568678,0.1283974609495443
1997,05,cl,0.9966,0.056,0.801,0.143,0.38709825528007347,0.050688158642704095
1997,05,da,0.9987,0.055,0.793,0.151,0.41137533637533635,0.09673520923520923
1997,05,kc,0.9976,0.034,0.836,0.13,0.38947562121874024,0.08139147040523187
1997,05,mi,0.9945,0.065,0.823,0.112,0.44716425461029774,0.11884380208121212
1997,05,ny,0.9152,0.057,0.872,0.072,0.40632969910747674,0.08205514136069693
1997,05,ph,0.9887,0.048,0.876,0.077,0.3885161135161135,0.11026748136123136
1997,05,ri,0.9967,0.037,0.866,0.098,0.39152829093305286,0.09034925612306562
1997,05,sf,0.9992,0.045,0.777,0.178,0.38214416198458756,0.1608419299376746
1997,05,sl,0.9612,0.072,0.837,0.091,0.42197694778339917,0.11791403041403037
1997,05,su,0.9995,0.052,0.808,0.14,0.4400208118356267,0.1552053406127481
1997,06,at,0.9842,0.081,0.815,0.104,0.37269903112760255,0.11834972170686457
1997,06,bo,0.9959,0.037,0.858,0.106,0.44433124038495925,0.12156899574254945
1997,06,ch,0.9989,0.062,0.797,0.142,0.3934202576001138,0.10071698405511355
1997,06,cl,0.9908,0.084,0.785,0.131,0.41838843795093794,0.09936196789321787
1997,06,da,0.9994,0.044,0.78,0.176,0.4425350798626662,0.14141728243021345
1997,06,kc,0.9967,0.045,0.832,0.123,0.43037511100011094,0.1375184017371517
1997,06,mi,0.9876,0.063,0.843,0.094,0.4226208639845003,0.12189227439227437
1997,06,ny,0.9966,0.048,0.846,0.106,0.41471999759499745,0.06966176647426647
1997,06,ph,0.998,0.008,0.896,0.096,0.35291610484233443,0.09435733210323373
1997,06,ri,0.9958,0.053,0.829,0.118,0.38665014231051975,0.07824848107866976
1997,06,sf,0.9947,0.062,0.821,0.116,0.40081893834321014,0.13991026772580167
1997,06,sl,0.9958,0.034,0.866,0.1,0.3907462827028043,0.11003340862036516
1997,06,su,0.9995,0.048,0.825,0.127,0.4431823136702656,0.1304080216971784
1997,08,at,0.9974,0.052,0.817,0.131,0.3876253031838138,0.12923133308771612
1997,08,bo,0.9987,0.043,0.809,0.148,0.42669552669552646,0.13185526830386643
1997,08,ch,0.9963,0.051,0.846,0.103,0.4130161612024967,0.15320914041100386
1997,08,cl,0.9966,0.075,0.777,0.148,0.49413997113997105,0.10364953102453106
1997,08,da,0.9992,0.07,0.755,0.175,0.43925755815999723,0.11123526202794493
1997,08,kc,0.9983,0.041,0.811,0.148,0.3979014465791324,0.11331684614742465
1997,08,mi,0.9983,0.037,0.844,0.119,0.44033983290285816,0.14698036790473765
1997,08,ny,0.9961,0.04,0.864,0.096,0.39002585858585836,0.08345595959595963
1997,08,ph,0.9989,0.015,0.836,0.149,0.42080419913419903,0.09613573593073595
1997,08,ri,0.9983,0.051,0.807,0.142,0.381197418933268,0.14125724904026796
1997,08,sf,0.9968,0.057,0.819,0.124,0.4049025934695226,0.1569222418001946
1997,08,sl,0.9502,0.015,0.939,0.045,0.42390033338309197,0.1406416380554311
1997,08,su,0.9989,0.066,0.808,0.126,0.45510080875197134,0.15141056746870707
1997,09,at,0.9976,0.059,0.804,0.136,0.357384575301242,0.13881612985779657
1997,09,bo,0.9966,0.018,0.874,0.107,0.4158178422884305,0.14777289703760288
1997,09,ch,0.999,0.052,0.814,0.134,0.39442160182976516,0.09958243268447348
1997,09,cl,0.9983,0.045,0.793,0.162,0.43680233855491596,0.11255751550854642
1997,09,da,0.9974,0.1,0.743,0.157,0.42888160768894695,0.11870258945947021
1997,09,kc,0.9976,0.045,0.816,0.139,0.4046074150021518,0.1294590485051011
1997,09,mi,0.9956,0.04,0.865,0.095,0.41500079365079356,0.08903080808080809
1997,09,ny,0.9954,0.045,0.857,0.098,0.38275746886858,0.09311634867190426
1997,09,ph,0.9969,0.015,0.888,0.097,0.3817870670995669,0.128269751082251
1997,09,ri,0.9988,0.042,0.812,0.147,0.4114999050095205,0.10349895830665064
1997,09,sf,0.995,0.038,0.855,0.108,0.3381634654450189,0.09931483699687582
1997,09,sl,0.9845,0.037,0.891,0.072,0.39755240011650267,0.10357869812998016
1997,09,su,0.9994,0.051,0.81,0.138,0.4718492184413972,0.1153540694252985
1997,10,at,0.9942,0.067,0.818,0.115,0.3623512816771244,0.12351682961233527
1997,10,bo,0.9976,0.031,0.855,0.114,0.41829017447199246,0.10714444772399319
1997,10,ch,0.999,0.065,0.786,0.149,0.4186340358054643,0.162285187828045
1997,10,cl,0.9972,0.042,0.821,0.137,0.395106981141464,0.11287418520177143
1997,10,da,0.9989,0.064,0.79,0.146,0.4361655099750337,0.1640299823633156
1997,10,kc,0.9945,0.049,0.833,0.118,0.3701878133321431,0.06985240847354249
1997,10,mi,0.9989,0.021,0.846,0.132,0.388643660632297,0.14482208448117537
1997,10,ny,0.9874,0.052,0.865,0.082,0.37461576865594715,0.052184440063904346
1997,10,ph,0.9959,0.046,0.838,0.115,0.4011305853078005,0.11518716866818134
1997,10,ri,0.9981,0.071,0.792,0.137,0.41605132204396905,0.12150610623037086
1997,10,sf,0.9983,0.033,0.835,0.132,0.3856872609591056,0.17433921741688727
1997,10,sl,0.9948,0.039,0.866,0.095,0.39495076352219205,0.1071649778792636
1997,10,su,0.9971,0.047,0.849,0.105,0.427318082481126,0.14503197084718836
1997,12,at,0.9959,0.062,0.811,0.127,0.36584131146631166,0.10915972915972919
1997,12,bo,0.9985,0.042,0.818,0.14,0.41155824298026117,0.08565074069661226
1997,12,ch,0.9989,0.036,0.833,0.131,0.41737018385997965,0.13832120524977673
1997,12,cl,0.9968,0.041,0.818,0.141,0.3960465214454577,0.09181568726781496
1997,12,da,0.9989,0.075,0.749,0.176,0.3798779095300834,0.08574791392182697
1997,12,kc,0.9972,0.04,0.826,0.134,0.38507362109303844,0.10528383698286611
1997,12,mi,0.9958,0.072,0.806,0.123,0.4410496344793866,0.1433990435643329
1997,12,ny,0.9974,0.057,0.821,0.122,0.38181855825334077,0.07608940335027296
1997,12,ph,0.9973,0.026,0.858,0.116,0.3303009128552607,0.07296760304912481
1997,12,ri,0.9976,0.052,0.824,0.124,0.38754772763468404,0.09616185987925113
1997,12,sf,0.9962,0.049,0.826,0.125,0.3997153846153846,0.20772867132867126
1997,12,sl,0.9973,0.062,0.804,0.134,0.44480699387192896,0.12173795468600665
1997,12,su,0.9898,0.101,0.784,0.115,0.3753801753801753,0.09093975468975472
1998,01,at,0.9874,0.069,0.822,0.109,0.4392494565912287,0.169905839589384
1998,01,bo,0.9942,0.041,0.863,0.095,0.3638688148768793,0.117670949122562
1998,01,ch,0.9975,0.054,0.839,0.107,0.41158640881953773,0.12809187557500443
1998,01,cl,0.996,0.048,0.823,0.129,0.3922899293688767,0.09180878332194123
1998,01,da,0.9976,0.066,0.799,0.136,0.4076417981659916,0.05510039915281854
1998,01,kc,0.9976,0.068,0.778,0.154,0.3939353354978354,0.1320561321119357
1998,01,mi,0.9994,0.063,0.753,0.183,0.4519615800865802,0.18351564489432137
1998,01,ny,0.973,0.054,0.873,0.073,0.38865501259569035,0.09779896421845571
1998,01,ph,0.9957,0.017,0.888,0.095,0.3218966776195691,0.09148868200073022
1998,01,ri,0.9984,0.042,0.832,0.127,0.39834041063364367,0.09407497473286944
1998,01,sf,0.9975,0.067,0.792,0.141,0.3911996066863321,0.15015531420398676
1998,01,sl,0.9948,0.046,0.84,0.113,0.44881386921159644,0.13167978486160303
1998,01,su,0.9984,0.069,0.802,0.129,0.4140729416214854,0.1329025343588451
1998,03,at,0.9976,0.07,0.779,0.151,0.36821944483234814,0.17423621778460485
1998,03,bo,0.9974,0.037,0.845,0.118,0.44305167578752475,0.1519740532004683
1998,03,ch,0.9994,0.069,0.757,0.173,0.4561603111603111,0.13526676682926686
1998,03,cl,0.9988,0.044,0.782,0.174,0.44786224507815403,0.09349611247338521
1998,03,da,0.9901,0.095,0.786,0.12,0.3914790368361798,0.07384255228898084
1998,03,kc,0.8974,0.055,0.872,0.073,0.41034221000386417,0.07415520048038844
1998,03,mi,0.9974,0.065,0.812,0.123,0.37289892528698515,0.1117701266395296
1998,03,ny,0.998,0.033,0.851,0.116,0.4524971257288328,0.1173995764849423
1998,03,ph,0.9985,0.025,0.847,0.127,0.3429477013121873,0.1352277447370905
1998,03,ri,0.9976,0.054,0.817,0.129,0.41491095162147773,0.12051568314726206
1998,03,sf,0.3032,0.063,0.876,0.061,0.3530903373356204,0.12409611614800291
1998,03,sl,0.9929,0.028,0.888,0.084,0.3773474747474745,0.058995274170274205
1998,03,su,0.999,0.056,0.831,0.113,0.43671528471528454,0.14619245040673612
1998,05,at,0.9978,0.053,0.812,0.135,0.37047589295011985,0.11624700614391338
1998,05,bo,0.995,0.056,0.834,0.109,0.3852515198826673,0.07681291841127905
1998,05,ch,0.9996,0.029,0.813,0.158,0.4443067767291371,0.15781897278015297
1998,05,cl,0.9948,0.045,0.824,0.13,0.4417368826459735,0.1353468501195774
1998,05,da,0.9973,0.082,0.774,0.144,0.3607053786921044,0.13144528406696548
1998,05,kc,0.6486,0.061,0.868,0.071,0.38177882190077306,0.055615592627787744
1998,05,mi,0.9906,0.08,0.812,0.108,0.402381562881563,0.10973981573981574
1998,05,ny,0.9985,0.041,0.824,0.134,0.4270863309352518,0.12067403220280924
1998,05,ph,0.9989,0.021,0.832,0.146,0.3694507873079301,0.10525902668759807
1998,05,ri,0.982,0.053,0.866,0.081,0.37514013147346487,0.10808136924803595
1998,05,sf,0.9968,0.052,0.818,0.13,0.3494306156806157,0.10336463594276096
1998,05,sl,-0.7163,0.058,0.894,0.048,0.43413228494861145,0.11668437288335246
1998,05,su,0.9967,0.04,0.873,0.087,0.41022020436654566,0.11220007860251763
1998,06,at,0.9938,0.069,0.808,0.123,0.35567217630853976,0.1101847697756789
1998,06,bo,0.998,0.042,0.834,0.124,0.41030966030966026,0.1094469794469794
1998,06,ch,0.9996,0.052,0.783,0.166,0.4308854895945805,0.13633812012902932
1998,06,cl,0.997,0.027,0.852,0.121,0.40876363636363633,0.11639450757575757
1998,06,da,0.9962,0.078,0.784,0.138,0.38968419830488804,0.04434140253105771
1998,06,kc,0.9978,0.063,0.793,0.144,0.36905445431761236,0.0846164772727273
1998,06,mi,0.9975,0.067,0.806,0.128,0.4273118371927896,0.13208364827412444
1998,06,ny,0.9869,0.035,0.891,0.074,0.3524494024494023,0.06133819883819885
1998,06,ph,0.9988,0.006,0.861,0.133,0.3240020654726538,0.0818018773165832
1998,06,ri,0.9994,0.049,0.781,0.17,0.4241689623507804,0.1537494260789715
1998,06,sf,0.9959,0.057,0.823,0.12,0.3496989302967563,0.061202984817115245
1998,06,sl,0.9979,0.039,0.836,0.125,0.4479392135642137,0.16034145665842106
1998,06,su,0.9996,0.062,0.791,0.147,0.4598529794431434,0.1534250585480094
1998,08,at,0.9852,0.067,0.836,0.098,0.39094112554112537,0.1491183982683983
1998,08,bo,0.9927,0.076,0.81,0.114,0.3781076941925998,0.06890692640692643
1998,08,ch,0.9925,0.073,0.826,0.101,0.43780263949013937,0.09955418771043772
1998,08,cl,0.9971,0.041,0.842,0.117,0.3547650258940582,0.054007500862339575
1998,08,da,0.9272,0.092,0.805,0.104,0.3502697952166037,0.02782198888581867
1998,08,kc,-0.7659,0.096,0.81,0.094,0.3909225701086167,0.10407076020448111
1998,08,mi,0.996,0.059,0.837,0.104,0.4421426182353335,0.11439066636086503
1998,08,ny,0.9928,0.054,0.856,0.09,0.4009147637773592,0.07481265765616914
1998,08,ph,0.9978,0.052,0.809,0.139,0.33158268073998415,0.11280189535807514
1998,08,ri,0.9877,0.082,0.811,0.107,0.4421983016983017,0.1386976773226773
1998,08,sf,0.9983,0.052,0.815,0.133,0.3846033768930964,0.14670301142263759
1998,08,sl,0.9949,0.048,0.848,0.104,0.41231087394453736,0.11875455402683123
1998,08,su,0.9987,0.074,0.794,0.132,0.41149711399711414,0.15223043931377267
1998,09,at,0.9212,0.098,0.795,0.107,0.35846805842132934,0.07285855888659629
1998,09,bo,0.9958,0.042,0.846,0.112,0.37766064001358113,0.1054307783719548
1998,09,ch,0.9985,0.063,0.814,0.123,0.43491506257544,0.12952175846515473
1998,09,cl,0.9952,0.052,0.831,0.117,0.3703205471504441,0.06432431829339044
1998,09,da,-0.9819,0.133,0.773,0.094,0.37643341401550356,0.046857654368848416
1998,09,kc,-0.9903,0.109,0.812,0.078,0.3647962138871231,0.06948068345795616
1998,09,mi,0.9892,0.105,0.769,0.126,0.41108354091594324,0.12325265826662476
1998,09,ny,0.8874,0.076,0.847,0.077,0.38950063589894096,0.06198470785335193
1998,09,ph,0.9981,0.045,0.821,0.134,0.35629672070848545,0.1104070820247291
1998,09,ri,0.9825,0.071,0.827,0.101,0.3660772996067113,0.0938024149053561
1998,09,sf,0.8332,0.072,0.851,0.077,0.37263440433165185,0.06879098984603574
1998,09,sl,0.9963,0.027,0.882,0.092,0.41218471519998234,0.10004637432118345
1998,09,su,0.9758,0.062,0.866,0.072,0.4363692899140658,0.10388520062027527
1998,11,at,0.1933,0.104,0.792,0.104,0.3325970506458312,0.08221043184457821
1998,11,bo,0.9935,0.087,0.785,0.128,0.44834135750023607,0.07183160038300226
1998,11,ch,0.9985,0.06,0.821,0.119,0.38811680804744375,0.10101701573955911
1998,11,cl,0.9952,0.038,0.857,0.105,0.36603112538596416,0.08894024732734411
1998,11,da,-0.9059,0.106,0.806,0.088,0.38115915457091926,0.04230004729164393
1998,11,kc,0.9879,0.069,0.833,0.098,0.3646362567473678,0.06980301694190585
1998,11,mi,0.9972,0.082,0.78,0.138,0.4197399615994656,0.1322506648539706
1998,11,ny,0.9953,0.067,0.827,0.106,0.38512987012987,0.07175928540058975
1998,11,ph,0.998,0.059,0.795,0.146,0.3707177688212171,0.09338657511071306
1998,11,ri,0.9966,0.054,0.837,0.108,0.3703371553371553,0.0986807261807262
1998,11,sf,-0.7768,0.108,0.793,0.099,0.3170494198180149,0.07436367810334754
1998,11,sl,0.9966,0.039,0.854,0.107,0.36012503677552216,0.10133316521666033
1998,11,su,0.9966,0.074,0.824,0.103,0.4071906565656567,0.09095084776334779
1998,12,at,0.9924,0.069,0.823,0.108,0.34068219137184647,0.07516159128228095
1998,12,bo,0.9978,0.053,0.833,0.115,0.37117102453102435,0.09098585858585852
1998,12,ch,0.9991,0.046,0.821,0.133,0.4595404088185545,0.10773403858834327
1998,12,cl,0.9957,0.067,0.807,0.126,0.4567454177028646,0.13374550980933958
1998,12,da,0.9732,0.096,0.791,0.112,0.41213044323682624,0.05891926355756147
1998,12,kc,0.9831,0.093,0.791,0.116,0.3481308621933622,0.06752085588023087
1998,12,mi,0.9978,0.059,0.798,0.143,0.42376821954803606,0.12203691568370464
1998,12,ny,0.9977,0.06,0.81,0.13,0.4100315883929328,0.08764520959899114
1998,12,ph,0.9978,0.024,0.879,0.098,0.36599478390461976,0.15137357178340785
1998,12,ri,0.9993,0.045,0.797,0.158,0.42479580285614776,0.13471699756182515
1998,12,sf,0.9921,0.068,0.818,0.114,0.3392585051483356,0.07717336806319858
1998,12,sl,0.9947,0.045,0.846,0.109,0.4270888126548503,0.09816439325873291
1998,12,su,0.9991,0.073,0.778,0.148,0.3921218680309589,0.1243094910140365
1999,01,at,0.9962,0.068,0.797,0.135,0.3952267237593323,0.09171685802120585
1999,01,bo,0.9981,0.039,0.836,0.125,0.41060301956996154,0.1294001109083754
1999,01,ch,0.9993,0.057,0.795,0.148,0.43651713063171393,0.109261714365881
1999,01,cl,0.9967,0.071,0.772,0.157,0.45672914207005105,0.12039293093270365
1999,01,da,0.9982,0.074,0.792,0.134,0.42789944454328016,0.06937750795627509
1999,01,kc,0.9976,0.07,0.8,0.13,0.40436674436674436,0.07518367316444238
1999,01,mi,0.9975,0.065,0.811,0.123,0.433275943733959,0.10818137757069056
1999,01,ny,0.9985,0.041,0.828,0.131,0.4242074423892604,0.1115599720145175
1999,01,ph,0.9975,0.023,0.84,0.137,0.3849120324120325,0.0961652236652237
